;genre;filename;year;number;score;sentence1;sentence2;sentence1_pos;sentence2_pos;sentence1_pos_filtered;sentence2_pos_filtered;sentence1_filtered;sentence2_filtered;sentence1_str;sentence2_str;vectorial_components;vector1_liu_path;vector2_liu_path;vector1_liu_res;vector2_liu_res;vector1_liu_lin;vector2_liu_lin;vector1_liu_jcn;vector2_liu_jcn;liu_path;liu_res;liu_lin;liu_jcn;agirre_words;agirre_synsets
20;main-captions;MSRvid;2012test;0146;2.400;['a', 'woman', 'is', 'cutting', 'tofu'];['a', 'woman', 'is', 'cutting', 'an', 'onion'];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('tofu', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('an', 'DT'), ('onion', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('tofu', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('onion', 'NN')];['woman', 'is', 'cutting', 'tofu'];['woman', 'is', 'cutting', 'onion'];woman is cutting tofu;woman is cutting onion;['cutting', 'is', 'onion', 'tofu', 'woman'];[1.0, 1.0, 0.25, 1.0, 1.0];[1.0, 1.0, 1.0, 0.1, 1.0];[0, 4.169432297621895, 2.8423495349461927, 7.165903100033587, 5.064385606654551];[0, 4.169432297621895, 7.26598655859057, 2.8423495349461927, 5.064385606654551];[0, 1.0, 0.3938984571223729, 1.0, 1.0];[0, 1.0, 1.0, 0.3938984571223729, 1.0];[0.0, 1.0, 0.0, 1.0, 1.0];[0.0, 1.0, 1.0, 0.0, 1.0];0.8299958745295332;0.8146139215263941;0.883568647345396;0.6666666666666667;0.75;0.75
21;main-captions;MSRvid;2012test;0150;0.200;['the', 'woman', 'is', 'styling', 'her', 'hair'];['the', 'woman', 'is', 'slicing', 'herbs'];[('the', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('styling', 'VBG'), ('her', 'PRP$'), ('hair', 'NN')];[('the', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('herbs', 'NNS')];[('woman', 'NN'), ('is', 'VBZ'), ('styling', 'VBG'), ('her', 'PRP$'), ('hair', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('herbs', 'NNS')];['woman', 'is', 'styling', 'her', 'hair'];['woman', 'is', 'slicing', 'herbs'];woman is styling her hair;woman is slicing herbs;['hair', 'her', 'herbs', 'is', 'slicing', 'styling', 'woman'];[1.0, 0, 0.14285714285714285, 1.0, 0.16666666666666666, 1.0, 1.0];[0.1111111111111111, 0, 1.0, 1.0, 1.0, 0.25, 1.0];[8.82413117663712, 0, 1.4068355436311804, 4.169432297621895, 0, 8.881561336630453, 5.064385606654551];[0.9559670183214576, 0, 8.706348140980737, 4.169432297621895, 0, 2.8657619754201695, 5.064385606654551];[1.0, 0, 0.2653124047205815, 1.0, 0, 1.0, 1.0];[0.16988395335341297, 0, 1.0, 1.0, 0, 0.4393613567099672, 1.0];[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0];[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0];0.6575498973820478;0.5549578834820065;0.7937742883136613;0.5773502691896258;0.4444444444444444;0.4444444444444444
22;main-captions;MSRvid;2012test;0156;4.200;['two', 'zebras', 'play', 'in', 'an', 'open', 'field'];['two', 'zebras', 'are', 'playing', 'in', 'a', 'field'];[('two', 'CD'), ('zebras', 'NNS'), ('play', 'VBP'), ('in', 'IN'), ('an', 'DT'), ('open', 'JJ'), ('field', 'NN')];[('two', 'CD'), ('zebras', 'NNS'), ('are', 'VBP'), ('playing', 'VBG'), ('in', 'IN'), ('a', 'DT'), ('field', 'NN')];[('two', 'CD'), ('zebras', 'NNS'), ('play', 'VBP'), ('open', 'JJ'), ('field', 'NN')];[('two', 'CD'), ('zebras', 'NNS'), ('are', 'VBP'), ('playing', 'VBG'), ('field', 'NN')];['two', 'zebras', 'play', 'open', 'field'];['two', 'zebras', 'are', 'playing', 'field'];two zebras play open field;two zebras are playing field;['are', 'field', 'open', 'play', 'playing', 'two', 'zebras'];[0.3333333333333333, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 1.0];[0, 0, 0, 0, 0, 0, 8.418666068528955];[0, 0, 0, 0, 0, 0, 8.418666068528955];[0, 0, 0, 0, 0, 0, 1.0];[0, 0, 0, 0, 0, 0, 1.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];0.9272727272727274;1.0;1.0;1.0;0.6;0.8
23;main-captions;MSRvid;2012test;0162;4.400;['a', 'man', 'is', 'cutting', 'a', 'potato'];['a', 'man', 'is', 'slicing', 'some', 'potato'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('a', 'DT'), ('potato', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('some', 'DT'), ('potato', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('potato', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('potato', 'NN')];['man', 'is', 'cutting', 'potato'];['man', 'is', 'slicing', 'potato'];man is cutting potato;man is slicing potato;['cutting', 'is', 'man', 'potato', 'slicing'];[1.0, 1.0, 1.0, 1.0, 0.5];[0.5, 1.0, 1.0, 1.0, 1.0];[0, 4.169432297621895, 0, 6.809228156094854, 0];[0, 4.169432297621895, 0, 6.809228156094854, 0];[0, 1.0, 0, 1.0, 0];[0, 1.0, 0, 1.0, 0];[0.0, 1.0, 0.0, 1.0, 0.0];[0.0, 1.0, 0.0, 1.0, 0.0];0.9411764705882353;0.9999999999999999;0.9999999999999999;0.9999999999999999;0.75;0.75
24;main-captions;MSRvid;2012test;0169;2.250;['a', 'man', 'is', 'slicing', 'an', 'onion'];['a', 'woman', 'is', 'slicing', 'a', 'pumpkin'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('an', 'DT'), ('onion', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('a', 'DT'), ('pumpkin', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('onion', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('pumpkin', 'NN')];['man', 'is', 'slicing', 'onion'];['woman', 'is', 'slicing', 'pumpkin'];man is slicing onion;woman is slicing pumpkin;['is', 'man', 'onion', 'pumpkin', 'slicing', 'woman'];[1.0, 1.0, 1.0, 0.3333333333333333, 1.0, 0.3333333333333333];[1.0, 0.3333333333333333, 0.3333333333333333, 1.0, 1.0, 1.0];[4.169432297621895, 0, 7.26598655859057, 5.470786898323056, 0, 1.4068355436311804];[4.169432297621895, 0, 5.470786898323056, 9.804960429648846, 0, 5.064385606654551];[1.0, 0, 1.0, 0.6409470900579812, 0, 0.24324821594627402];[1.0, 0, 0.6409470900579812, 1.0, 0, 1.0];[1.0, 0.0, 1.0, 0.0, 0.0, 0.0];[1.0, 0.0, 0.0, 1.0, 0.0, 1.0];0.7894736842105264;0.8973438086869239;0.8699813395678244;0.408248290463863;0.5;0.5
25;main-captions;MSRvid;2012test;0170;2.000;['a', 'man', 'is', 'dancing'];['a', 'man', 'and', 'woman', 'is', 'dancing'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('dancing', 'VBG')];[('a', 'DT'), ('man', 'NN'), ('and', 'CC'), ('woman', 'NN'), ('is', 'VBZ'), ('dancing', 'VBG')];[('man', 'NN'), ('is', 'VBZ'), ('dancing', 'VBG')];[('man', 'NN'), ('and', 'CC'), ('woman', 'NN'), ('is', 'VBZ'), ('dancing', 'VBG')];['man', 'is', 'dancing'];['man', 'and', 'woman', 'is', 'dancing'];man is dancing;man and woman is dancing;['and', 'dancing', 'is', 'man', 'woman'];[0, 1.0, 1.0, 1.0, 0.3333333333333333];[0, 1.0, 1.0, 1.0, 1.0];[0, 0, 4.169432297621895, 0, 0];[0, 0, 4.169432297621895, 0, 5.064385606654551];[0, 0, 1.0, 0, 0];[0, 0, 1.0, 0, 1.0];[0.0, 0.0, 1.0, 0.0, 0.0];[0.0, 0.0, 1.0, 0.0, 1.0];0.944911182523068;0.635594772411818;0.7071067811865475;0.7071067811865475;0.75;0.75
26;main-captions;MSRvid;2012test;0171;0.750;['a', 'man', 'is', 'riding', 'a', 'motorcycle'];['a', 'woman', 'is', 'riding', 'a', 'horse'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('riding', 'VBG'), ('a', 'DT'), ('motorcycle', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('riding', 'VBG'), ('a', 'DT'), ('horse', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('riding', 'VBG'), ('motorcycle', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('riding', 'VBG'), ('horse', 'NN')];['man', 'is', 'riding', 'motorcycle'];['woman', 'is', 'riding', 'horse'];man is riding motorcycle;woman is riding horse;['horse', 'is', 'man', 'motorcycle', 'riding', 'woman'];[0.3333333333333333, 1.0, 1.0, 1.0, 1.0, 0.3333333333333333];[1.0, 1.0, 0.3333333333333333, 0.5, 1.0, 1.0];[0, 4.169432297621895, 0, 0, 0, 0];[0, 4.169432297621895, 0, 0, 0, 5.064385606654551];[0, 1.0, 0, 0, 0, 0];[0, 1.0, 0, 0, 0, 1.0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0];[0.0, 1.0, 0.0, 0.0, 0.0, 1.0];0.8156407680802104;0.635594772411818;0.7071067811865475;0.7071067811865475;0.5;0.5
27;main-captions;MSRvid;2012test;0174;2.200;['a', 'woman', 'is', 'slicing', 'garlics'];['a', 'woman', 'is', 'slicing', 'an', 'onion'];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('garlics', 'NNS')];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('an', 'DT'), ('onion', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('garlics', 'NNS')];[('woman', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('onion', 'NN')];['woman', 'is', 'slicing', 'garlics'];['woman', 'is', 'slicing', 'onion'];woman is slicing garlics;woman is slicing onion;['garlics', 'is', 'onion', 'slicing', 'woman'];[1.0, 1.0, 0.3333333333333333, 1.0, 1.0];[0.3333333333333333, 1.0, 1.0, 1.0, 1.0];[7.859050280593532, 4.169432297621895, 6.8134035275053355, 0, 5.064385606654551];[6.8134035275053355, 4.169432297621895, 7.26598655859057, 0, 5.064385606654551];[1.0, 1.0, 0.9009437266101726, 0, 1.0];[0.9009437266101726, 1.0, 1.0, 0, 1.0];[1.0, 1.0, 0.0, 0.0, 1.0];[0.0, 1.0, 1.0, 0.0, 1.0];0.8918918918918921;0.9960417224270726;0.997425782109982;0.6666666666666667;0.75;0.75
28;main-captions;MSRvid;2012test;0181;0.800;['a', 'man', 'is', 'speaking'];['a', 'man', 'is', 'cooking'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('speaking', 'VBG')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('cooking', 'VBG')];[('man', 'NN'), ('is', 'VBZ'), ('speaking', 'VBG')];[('man', 'NN'), ('is', 'VBZ'), ('cooking', 'VBG')];['man', 'is', 'speaking'];['man', 'is', 'cooking'];man is speaking;man is cooking;['cooking', 'is', 'man', 'speaking'];[0.25, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0, 0.3333333333333333];[0, 4.169432297621895, 0, 0];[0, 4.169432297621895, 0, 0];[0, 1.0, 0, 0];[0, 1.0, 0, 0];[0.0, 1.0, 0.0, 0.0];[0.0, 1.0, 0.0, 0.0];0.8369213330918603;1.0;1.0;1.0;0.6666666666666666;0.6666666666666666
29;main-captions;MSRvid;2012test;0183;2.200;['a', 'little', 'boy', 'is', 'singing', 'and', 'playing', 'a', 'guitar'];['a', 'man', 'is', 'singing', 'and', 'playing', 'the', 'guitar'];[('a', 'DT'), ('little', 'JJ'), ('boy', 'NN'), ('is', 'VBZ'), ('singing', 'VBG'), ('and', 'CC'), ('playing', 'VBG'), ('a', 'DT'), ('guitar', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('singing', 'VBG'), ('and', 'CC'), ('playing', 'VBG'), ('the', 'DT'), ('guitar', 'NN')];[('little', 'JJ'), ('boy', 'NN'), ('is', 'VBZ'), ('singing', 'VBG'), ('and', 'CC'), ('playing', 'VBG'), ('guitar', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('singing', 'VBG'), ('and', 'CC'), ('playing', 'VBG'), ('guitar', 'NN')];['little', 'boy', 'is', 'singing', 'and', 'playing', 'guitar'];['man', 'is', 'singing', 'and', 'playing', 'guitar'];little boy is singing and playing guitar;man is singing and playing guitar;['and', 'boy', 'guitar', 'is', 'little', 'man', 'playing', 'singing'];[0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0];[0, 0.5, 1.0, 1.0, 0.14285714285714285, 1.0, 1.0, 1.0];[0, 6.249612368159432, 5.283171852599805, 4.169432297621895, 0, 0, 0, 0];[0, 0.9559670183214576, 5.283171852599805, 4.169432297621895, 0, 0, 0, 0];[0, 1.0, 1.0, 1.0, 0, 0, 0, 0];[0, 0.168445471629346, 1.0, 1.0, 0, 0, 0, 0];[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0];0.8960708034533593;0.8211975564611425;0.8790505986145019;0.816496580927726;0.7692307692307693;0.6153846153846154
30;main-captions;MSRvid;2012test;0197;3.200;['a', 'turtle', 'is', 'swimming', 'in', 'water'];['a', 'turtle', 'is', 'walking', 'underwater'];[('a', 'DT'), ('turtle', 'NN'), ('is', 'VBZ'), ('swimming', 'VBG'), ('in', 'IN'), ('water', 'NN')];[('a', 'DT'), ('turtle', 'NN'), ('is', 'VBZ'), ('walking', 'VBG'), ('underwater', 'JJ')];[('turtle', 'NN'), ('is', 'VBZ'), ('swimming', 'VBG'), ('water', 'NN')];[('turtle', 'NN'), ('is', 'VBZ'), ('walking', 'VBG'), ('underwater', 'JJ')];['turtle', 'is', 'swimming', 'water'];['turtle', 'is', 'walking', 'underwater'];turtle is swimming water;turtle is walking underwater;['is', 'swimming', 'turtle', 'underwater', 'walking', 'water'];[1.0, 1.0, 1.0, 0, 0.3333333333333333, 1.0];[1.0, 0.5, 1.0, 1.0, 1.0, 0.2];[4.169432297621895, 0, 0, 0, 0, 0];[4.169432297621895, 0, 0, 0, 0, 0];[1.0, 0, 0, 0, 0, 0];[1.0, 0, 0, 0, 0, 0];[1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[1.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.7222904690659583;1.0;1.0;1.0;0.5;0.5
31;main-captions;MSRvid;2012test;0209;4.800;['a', 'young', 'woman', 'is', 'putting', 'stickers', 'all', 'over', 'her', 'face'];['a', 'woman', 'is', 'applying', 'stickers', 'to', 'her', 'face'];[('a', 'DT'), ('young', 'JJ'), ('woman', 'NN'), ('is', 'VBZ'), ('putting', 'VBG'), ('stickers', 'NNS'), ('all', 'DT'), ('over', 'IN'), ('her', 'PRP$'), ('face', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('applying', 'VBG'), ('stickers', 'NNS'), ('to', 'TO'), ('her', 'PRP$'), ('face', 'NN')];[('young', 'JJ'), ('woman', 'NN'), ('is', 'VBZ'), ('putting', 'VBG'), ('stickers', 'NNS'), ('her', 'PRP$'), ('face', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('applying', 'VBG'), ('stickers', 'NNS'), ('to', 'TO'), ('her', 'PRP$'), ('face', 'NN')];['young', 'woman', 'is', 'putting', 'stickers', 'her', 'face'];['woman', 'is', 'applying', 'stickers', 'to', 'her', 'face'];young woman is putting stickers her face;woman is applying stickers to her face;['applying', 'face', 'her', 'is', 'putting', 'stickers', 'to', 'woman', 'young'];[0.5, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0];[1.0, 1.0, 0, 1.0, 0.5, 1.0, 0, 1.0, 0.2];[0, 0, 0, 4.169432297621895, 0, 9.804960429648846, 0, 5.064385606654551, 0];[9.392386960396443, 0, 0, 4.169432297621895, 0, 9.804960429648846, 0, 5.064385606654551, 0];[0, 0, 0, 1.0, 0, 1.0, 0, 1.0, 0];[1.0, 0, 0, 1.0, 0, 1.0, 0, 1.0, 0];[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0];[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0];0.9043478260869566;0.7823295028800279;0.8660254037844387;0.8660254037844387;0.7142857142857143;0.5714285714285714
32;main-captions;MSRvid;2012test;0229;1.400;['a', 'woman', 'is', 'wrapping', 'tofu'];['a', 'woman', 'is', 'balling', 'dough'];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('wrapping', 'VBG'), ('tofu', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('balling', 'VBG'), ('dough', 'IN')];[('woman', 'NN'), ('is', 'VBZ'), ('wrapping', 'VBG'), ('tofu', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('balling', 'VBG')];['woman', 'is', 'wrapping', 'tofu'];['woman', 'is', 'balling'];woman is wrapping tofu;woman is balling;['balling', 'is', 'tofu', 'woman', 'wrapping'];[0.5, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 0.09090909090909091, 1.0, 0.5];[0, 4.169432297621895, 7.165903100033587, 5.064385606654551, 0];[7.737828612681874, 4.169432297621895, 0.5537395396930967, 5.064385606654551, 0];[0, 1.0, 1.0, 1.0, 0];[1.0, 1.0, 0.0965797162773038, 1.0, 0];[0.0, 1.0, 1.0, 1.0, 0.0];[1.0, 1.0, 0.0, 1.0, 0.0];0.8306127647687757;0.4761981458198028;0.6977759799350378;0.6666666666666667;0.5714285714285714;0.5714285714285714
33;main-captions;MSRvid;2012test;0232;4.250;['a', 'cat', 'is', 'eating', 'some', 'corn'];['a', 'cat', 'is', 'eating', 'corn', 'on', 'the', 'cob'];[('a', 'DT'), ('cat', 'NN'), ('is', 'VBZ'), ('eating', 'VBG'), ('some', 'DT'), ('corn', 'NN')];[('a', 'DT'), ('cat', 'NN'), ('is', 'VBZ'), ('eating', 'VBG'), ('corn', 'NN'), ('on', 'IN'), ('the', 'DT'), ('cob', 'NN')];[('cat', 'NN'), ('is', 'VBZ'), ('eating', 'VBG'), ('corn', 'NN')];[('cat', 'NN'), ('is', 'VBZ'), ('eating', 'VBG'), ('corn', 'NN'), ('cob', 'NN')];['cat', 'is', 'eating', 'corn'];['cat', 'is', 'eating', 'corn', 'cob'];cat is eating corn;cat is eating corn cob;['cat', 'cob', 'corn', 'eating', 'is'];[1.0, 0.14285714285714285, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0, 1.0, 1.0];[0, 0, 0, 0, 4.169432297621895];[0, 10.498107610208791, 0, 0, 4.169432297621895];[0, 0, 0, 0, 1.0];[0, 1.0, 0, 0, 1.0];[0.0, 0.0, 0.0, 0.0, 1.0];[0.0, 1.0, 0.0, 0.0, 1.0];0.9240168324218906;0.36911446917897556;0.7071067811865475;0.7071067811865475;0.8888888888888888;0.8888888888888888
34;main-captions;MSRvid;2012test;0242;3.400;['a', 'man', 'is', 'eating', 'a', 'food'];['a', 'man', 'is', 'eating', 'a', 'piece', 'of', 'bread'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('eating', 'VBG'), ('a', 'DT'), ('food', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('eating', 'VBG'), ('a', 'DT'), ('piece', 'NN'), ('of', 'IN'), ('bread', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('eating', 'VBG'), ('food', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('eating', 'VBG'), ('piece', 'NN'), ('bread', 'NN')];['man', 'is', 'eating', 'food'];['man', 'is', 'eating', 'piece', 'bread'];man is eating food;man is eating piece bread;['bread', 'eating', 'food', 'is', 'man', 'piece'];[0.3333333333333333, 1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0];[0, 0, 7.907840444762964, 4.169432297621895, 0, 0];[0, 0, 0, 4.169432297621895, 0, 0];[0, 0, 1.0, 1.0, 0, 0];[0, 0, 0, 1.0, 0, 0];[0.0, 0.0, 1.0, 1.0, 0.0, 0.0];[0.0, 0.0, 0.0, 1.0, 0.0, 0.0];0.9130434782608696;0.46639548153699534;0.7071067811865475;0.7071067811865475;0.6666666666666666;0.8888888888888888
35;main-captions;MSRvid;2012test;0244;0.533;['a', 'man', 'is', 'playing', 'a', 'guitar'];['a', 'man', 'is', 'eating', 'pasta'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('a', 'DT'), ('guitar', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('eating', 'VBG'), ('pasta', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('guitar', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('eating', 'VBG'), ('pasta', 'NN')];['man', 'is', 'playing', 'guitar'];['man', 'is', 'eating', 'pasta'];man is playing guitar;man is eating pasta;['eating', 'guitar', 'is', 'man', 'pasta', 'playing'];[0.25, 1.0, 1.0, 1.0, 0.125, 1.0];[1.0, 0.125, 1.0, 1.0, 1.0, 0.3333333333333333];[0, 5.283171852599805, 4.169432297621895, 0, 0.5537395396930967, 0];[0, 0.5537395396930967, 4.169432297621895, 0, 9.804960429648846, 0];[0, 1.0, 1.0, 0, 0.07693506256260542, 0];[0, 0.07693506256260542, 1.0, 0, 1.0, 0];[0.0, 1.0, 1.0, 0.0, 0.0, 0.0];[0.0, 0.0, 1.0, 0.0, 1.0, 0.0];0.6906596037972104;0.3572504620255427;0.5752326603964047;0.49999999999999994;0.5;0.5
36;main-captions;MSRvid;2012test;0248;0.400;['a', 'man', 'is', 'kicking', 'pots', 'of', 'water'];['a', 'man', 'is', 'picking', 'flowers'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('kicking', 'VBG'), ('pots', 'NNS'), ('of', 'IN'), ('water', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('picking', 'VBG'), ('flowers', 'NNS')];[('man', 'NN'), ('is', 'VBZ'), ('kicking', 'VBG'), ('pots', 'NNS'), ('water', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('picking', 'VBG'), ('flowers', 'NNS')];['man', 'is', 'kicking', 'pots', 'water'];['man', 'is', 'picking', 'flowers'];man is kicking pots water;man is picking flowers;['flowers', 'is', 'kicking', 'man', 'picking', 'pots', 'water'];[0.14285714285714285, 1.0, 1.0, 1.0, 0.25, 1.0, 1.0];[1.0, 1.0, 0.3333333333333333, 1.0, 1.0, 0.2, 0.2];[0, 4.169432297621895, 0, 0, 0, 0, 0];[0, 4.169432297621895, 0, 0, 0, 0, 0];[0, 1.0, 0, 0, 0, 0, 0];[0, 1.0, 0, 0, 0, 0, 0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.677321274418678;1.0;1.0;1.0;0.4444444444444444;0.4444444444444444
37;main-captions;MSRvid;2012test;0251;1.200;['a', 'man', 'is', 'cutting', 'a', 'pipe', 'with', 'scissors'];['a', 'man', 'is', 'cutting', 'carpet', 'with', 'a', 'knife'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('a', 'DT'), ('pipe', 'NN'), ('with', 'IN'), ('scissors', 'NNS')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('carpet', 'NN'), ('with', 'IN'), ('a', 'DT'), ('knife', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('pipe', 'NN'), ('scissors', 'NNS')];[('man', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('carpet', 'NN'), ('knife', 'NN')];['man', 'is', 'cutting', 'pipe', 'scissors'];['man', 'is', 'cutting', 'carpet', 'knife'];man is cutting pipe scissors;man is cutting carpet knife;['carpet', 'cutting', 'is', 'knife', 'man', 'pipe', 'scissors'];[0.25, 1.0, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0, 1.0, 1.0, 0.25, 0.5];[0, 0, 4.169432297621895, 0, 0, 0, 0];[0, 0, 4.169432297621895, 0, 0, 0, 0];[0, 0, 1.0, 0, 0, 0, 0];[0, 0, 1.0, 0, 0, 0, 0];[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0];0.8265625717140521;1.0;1.0;1.0;0.6;0.6
38;main-captions;MSRvid;2012test;0253;5.000;['a', 'woman', 'is', 'dancing', 'in', 'the', 'rain'];['a', 'woman', 'dances', 'in', 'the', 'rain', 'out', 'side'];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('dancing', 'VBG'), ('in', 'IN'), ('the', 'DT'), ('rain', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('dances', 'VBZ'), ('in', 'IN'), ('the', 'DT'), ('rain', 'NN'), ('out', 'IN'), ('side', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('dancing', 'VBG'), ('rain', 'NN')];[('woman', 'NN'), ('dances', 'VBZ'), ('rain', 'NN'), ('side', 'NN')];['woman', 'is', 'dancing', 'rain'];['woman', 'dances', 'rain', 'side'];woman is dancing rain;woman dances rain side;['dances', 'dancing', 'is', 'rain', 'side', 'woman'];[1.0, 1.0, 1.0, 1.0, 0.14285714285714285, 1.0];[1.0, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0];[0, 0, 4.169432297621895, 0, 0, 5.064385606654551];[0, 0, 0, 0, 0, 5.064385606654551];[0, 0, 1.0, 0, 0, 1.0];[0, 0, 0, 0, 0, 1.0];[0.0, 0.0, 1.0, 0.0, 0.0, 1.0];[0.0, 0.0, 0.0, 0.0, 0.0, 1.0];0.8836522430649608;0.7720228528241694;0.7071067811865475;0.7071067811865475;0.5;0.75
