;genre;filename;year;number;score;sentence1;sentence2;sentence1_pos;sentence2_pos;sentence1_pos_filtered;sentence2_pos_filtered;sentence1_filtered;sentence2_filtered;sentence1_str;sentence2_str;vectorial_components;vector1_liu_path;vector2_liu_path;vector1_liu_res;vector2_liu_res;vector1_liu_lin;vector2_liu_lin;vector1_liu_jcn;vector2_liu_jcn;liu_path;liu_res;liu_lin;liu_jcn;agirre_words;agirre_synsets
20;main-captions;MSRvid;2012test;0146;2.400;['a', 'woman', 'is', 'cutting', 'tofu'];['a', 'woman', 'is', 'cutting', 'an', 'onion'];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('tofu', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('an', 'DT'), ('onion', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('tofu', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('onion', 'NN')];['woman', 'is', 'cutting', 'tofu'];['woman', 'is', 'cutting', 'onion'];woman is cutting tofu;woman is cutting onion;['cutting', 'is', 'onion', 'tofu', 'woman'];[1.0, 1.0, 0.25, 1.0, 1.0];[1.0, 1.0, 1.0, 0.1, 1.0];[0, 4.1719655987060005, 2.5515838309715857, 7.227542455544103, 5.126024962165067];[0, 4.1719655987060005, 7.327625914101085, 2.5515838309715857, 5.126024962165067];[0, 1.0, 0.35060863140448656, 1.0, 1.0];[0, 1.0, 1.0, 0.35060863140448656, 1.0];[0.0, 1.0, 0.0, 1.0, 1.0];[0.0, 1.0, 1.0, 0.0, 1.0];0.8299958745295332;0.7834814154263526;0.8649634689021708;0.6666666666666667;0.75;0.75
21;main-captions;MSRvid;2012test;0150;0.200;['the', 'woman', 'is', 'styling', 'her', 'hair'];['the', 'woman', 'is', 'slicing', 'herbs'];[('the', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('styling', 'VBG'), ('her', 'PRP$'), ('hair', 'NN')];[('the', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('herbs', 'NNS')];[('woman', 'NN'), ('is', 'VBZ'), ('styling', 'VBG'), ('her', 'PRP$'), ('hair', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('herbs', 'NNS')];['woman', 'is', 'styling', 'her', 'hair'];['woman', 'is', 'slicing', 'herbs'];woman is styling her hair;woman is slicing herbs;['hair', 'her', 'herbs', 'is', 'slicing', 'styling', 'woman'];[1.0, 0, 0.14285714285714285, 1.0, 0.16666666666666666, 1.0, 1.0];[0.1111111111111111, 0, 1.0, 1.0, 1.0, 0.25, 1.0];[8.885770532147635, 0, 1.4683455105403485, 4.1719655987060005, 0, 8.88409463771456, 5.126024962165067];[1.0174356291101643, 0, 8.767987496491251, 4.1719655987060005, 0, 2.862114209299214, 5.126024962165067];[1.0, 0, 0.2737304852726762, 1.0, 0, 1.0, 1.0];[0.17912567562660017, 0, 1.0, 1.0, 0, 0.4386317428073624, 1.0];[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0];[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0];0.6575498973820478;0.5597872588784889;0.7976847498073537;0.5773502691896258;0.4444444444444444;0.4444444444444444
22;main-captions;MSRvid;2012test;0156;4.200;['two', 'zebras', 'play', 'in', 'an', 'open', 'field'];['two', 'zebras', 'are', 'playing', 'in', 'a', 'field'];[('two', 'CD'), ('zebras', 'NNS'), ('play', 'VBP'), ('in', 'IN'), ('an', 'DT'), ('open', 'JJ'), ('field', 'NN')];[('two', 'CD'), ('zebras', 'NNS'), ('are', 'VBP'), ('playing', 'VBG'), ('in', 'IN'), ('a', 'DT'), ('field', 'NN')];[('two', 'CD'), ('zebras', 'NNS'), ('play', 'VBP'), ('in', 'IN'), ('open', 'JJ'), ('field', 'NN')];[('two', 'CD'), ('zebras', 'NNS'), ('are', 'VBP'), ('playing', 'VBG'), ('in', 'IN'), ('field', 'NN')];['two', 'zebras', 'play', 'in', 'open', 'field'];['two', 'zebras', 'are', 'playing', 'in', 'field'];two zebras play in open field;two zebras are playing in field;['are', 'field', 'in', 'open', 'play', 'playing', 'two', 'zebras'];[0.3333333333333333, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 1.0];[0, 0, 0, 0, 0, 0, 0, 8.48030542403947];[0, 0, 0, 0, 0, 0, 0, 8.48030542403947];[0, 0, 0, 0, 0, 0, 0, 1.0];[0, 0, 0, 0, 0, 0, 0, 1.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0];0.9375;1.0;1.0;1.0;0.6666666666666666;0.8333333333333334
23;main-captions;MSRvid;2012test;0162;4.400;['a', 'man', 'is', 'cutting', 'a', 'potato'];['a', 'man', 'is', 'slicing', 'some', 'potato'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('a', 'DT'), ('potato', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('some', 'DT'), ('potato', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('potato', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('potato', 'NN')];['man', 'is', 'cutting', 'potato'];['man', 'is', 'slicing', 'potato'];man is cutting potato;man is slicing potato;['cutting', 'is', 'man', 'potato', 'slicing'];[1.0, 1.0, 1.0, 1.0, 0.5];[0.5, 1.0, 1.0, 1.0, 1.0];[0, 4.1719655987060005, 0, 6.87086751160537, 0];[0, 4.1719655987060005, 0, 6.87086751160537, 0];[0, 1.0, 0, 1.0, 0];[0, 1.0, 0, 1.0, 0];[0.0, 1.0, 0.0, 1.0, 0.0];[0.0, 1.0, 0.0, 1.0, 0.0];0.9411764705882353;1.0;0.9999999999999999;0.9999999999999999;0.75;0.75
24;main-captions;MSRvid;2012test;0169;2.250;['a', 'man', 'is', 'slicing', 'an', 'onion'];['a', 'woman', 'is', 'slicing', 'a', 'pumpkin'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('an', 'DT'), ('onion', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('a', 'DT'), ('pumpkin', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('onion', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('pumpkin', 'NN')];['man', 'is', 'slicing', 'onion'];['woman', 'is', 'slicing', 'pumpkin'];man is slicing onion;woman is slicing pumpkin;['is', 'man', 'onion', 'pumpkin', 'slicing', 'woman'];[1.0, 1.0, 1.0, 0.3333333333333333, 1.0, 0.3333333333333333];[1.0, 0.3333333333333333, 0.3333333333333333, 1.0, 1.0, 1.0];[4.1719655987060005, 0, 7.327625914101085, 5.532426253833571, 0, 1.4683455105403485];[4.1719655987060005, 0, 5.532426253833571, 9.86659978515936, 0, 5.126024962165067];[1.0, 0, 1.0, 0.6435214182481658, 0, 0.2512062799811329];[1.0, 0, 0.6435214182481658, 1.0, 0, 1.0];[1.0, 0.0, 1.0, 0.0, 0.0, 0.0];[1.0, 0.0, 0.0, 1.0, 0.0, 1.0];0.7894736842105264;0.8991907947382638;0.872794878313551;0.408248290463863;0.5;0.5
25;main-captions;MSRvid;2012test;0170;2.000;['a', 'man', 'is', 'dancing'];['a', 'man', 'and', 'woman', 'is', 'dancing'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('dancing', 'VBG')];[('a', 'DT'), ('man', 'NN'), ('and', 'CC'), ('woman', 'NN'), ('is', 'VBZ'), ('dancing', 'VBG')];[('man', 'NN'), ('is', 'VBZ'), ('dancing', 'VBG')];[('man', 'NN'), ('and', 'CC'), ('woman', 'NN'), ('is', 'VBZ'), ('dancing', 'VBG')];['man', 'is', 'dancing'];['man', 'and', 'woman', 'is', 'dancing'];man is dancing;man and woman is dancing;['and', 'dancing', 'is', 'man', 'woman'];[0, 1.0, 1.0, 1.0, 0.3333333333333333];[0, 1.0, 1.0, 1.0, 1.0];[0, 0, 4.1719655987060005, 0, 0];[0, 0, 4.1719655987060005, 0, 5.126024962165067];[0, 0, 1.0, 0, 0];[0, 0, 1.0, 0, 1.0];[0.0, 0.0, 1.0, 0.0, 0.0];[0.0, 0.0, 1.0, 0.0, 1.0];0.944911182523068;0.6312367869288619;0.7071067811865475;0.7071067811865475;0.75;0.75
26;main-captions;MSRvid;2012test;0171;0.750;['a', 'man', 'is', 'riding', 'a', 'motorcycle'];['a', 'woman', 'is', 'riding', 'a', 'horse'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('riding', 'VBG'), ('a', 'DT'), ('motorcycle', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('riding', 'VBG'), ('a', 'DT'), ('horse', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('riding', 'VBG'), ('motorcycle', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('riding', 'VBG'), ('horse', 'NN')];['man', 'is', 'riding', 'motorcycle'];['woman', 'is', 'riding', 'horse'];man is riding motorcycle;woman is riding horse;['horse', 'is', 'man', 'motorcycle', 'riding', 'woman'];[0.3333333333333333, 1.0, 1.0, 1.0, 1.0, 0.3333333333333333];[1.0, 1.0, 0.3333333333333333, 0.5, 1.0, 1.0];[0, 4.1719655987060005, 0, 0, 0, 0];[0, 4.1719655987060005, 0, 0, 0, 5.126024962165067];[0, 1.0, 0, 0, 0, 0];[0, 1.0, 0, 0, 0, 1.0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0];[0.0, 1.0, 0.0, 0.0, 0.0, 1.0];0.8156407680802104;0.6312367869288619;0.7071067811865475;0.7071067811865475;0.5;0.5
27;main-captions;MSRvid;2012test;0174;2.200;['a', 'woman', 'is', 'slicing', 'garlics'];['a', 'woman', 'is', 'slicing', 'an', 'onion'];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('garlics', 'NNS')];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('an', 'DT'), ('onion', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('garlics', 'NNS')];[('woman', 'NN'), ('is', 'VBZ'), ('slicing', 'VBG'), ('onion', 'NN')];['woman', 'is', 'slicing', 'garlics'];['woman', 'is', 'slicing', 'onion'];woman is slicing garlics;woman is slicing onion;['garlics', 'is', 'onion', 'slicing', 'woman'];[1.0, 1.0, 0.3333333333333333, 1.0, 1.0];[0.3333333333333333, 1.0, 1.0, 1.0, 1.0];[7.920689636104048, 4.1719655987060005, 6.87504288301585, 0, 5.126024962165067];[6.87504288301585, 4.1719655987060005, 7.327625914101085, 0, 5.126024962165067];[1.0, 1.0, 0.9017445711140679, 0, 1.0];[0.9017445711140679, 1.0, 1.0, 0, 1.0];[1.0, 1.0, 0.0, 0.0, 1.0];[0.0, 1.0, 1.0, 0.0, 1.0];0.8918918918918921;0.9961061261872688;0.9974681965459755;0.6666666666666667;0.75;0.75
28;main-captions;MSRvid;2012test;0181;0.800;['a', 'man', 'is', 'speaking'];['a', 'man', 'is', 'cooking'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('speaking', 'VBG')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('cooking', 'VBG')];[('man', 'NN'), ('is', 'VBZ'), ('speaking', 'VBG')];[('man', 'NN'), ('is', 'VBZ'), ('cooking', 'VBG')];['man', 'is', 'speaking'];['man', 'is', 'cooking'];man is speaking;man is cooking;['cooking', 'is', 'man', 'speaking'];[0.25, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0, 0.3333333333333333];[0, 4.1719655987060005, 0, 0];[0, 4.1719655987060005, 0, 0];[0, 1.0, 0, 0];[0, 1.0, 0, 0];[0.0, 1.0, 0.0, 0.0];[0.0, 1.0, 0.0, 0.0];0.8369213330918603;1.0;1.0;1.0;0.6666666666666666;0.6666666666666666
29;main-captions;MSRvid;2012test;0183;2.200;['a', 'little', 'boy', 'is', 'singing', 'and', 'playing', 'a', 'guitar'];['a', 'man', 'is', 'singing', 'and', 'playing', 'the', 'guitar'];[('a', 'DT'), ('little', 'JJ'), ('boy', 'NN'), ('is', 'VBZ'), ('singing', 'VBG'), ('and', 'CC'), ('playing', 'VBG'), ('a', 'DT'), ('guitar', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('singing', 'VBG'), ('and', 'CC'), ('playing', 'VBG'), ('the', 'DT'), ('guitar', 'NN')];[('little', 'JJ'), ('boy', 'NN'), ('is', 'VBZ'), ('singing', 'VBG'), ('and', 'CC'), ('playing', 'VBG'), ('guitar', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('singing', 'VBG'), ('and', 'CC'), ('playing', 'VBG'), ('guitar', 'NN')];['little', 'boy', 'is', 'singing', 'and', 'playing', 'guitar'];['man', 'is', 'singing', 'and', 'playing', 'guitar'];little boy is singing and playing guitar;man is singing and playing guitar;['and', 'boy', 'guitar', 'is', 'little', 'man', 'playing', 'singing'];[0, 1.0, 1.0, 1.0, 1.0, 0.5, 1.0, 1.0];[0, 0.5, 1.0, 1.0, 0.14285714285714285, 1.0, 1.0, 1.0];[0, 6.3112517236699475, 5.344811208110321, 4.1719655987060005, 0, 0, 0, 0];[0, 1.0174356291101643, 5.344811208110321, 4.1719655987060005, 0, 0, 0, 0];[0, 1.0, 1.0, 1.0, 0, 0, 0, 0];[0, 0.17735028110852427, 1.0, 1.0, 0, 0, 0, 0];[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0];0.8960708034533593;0.8249743564940151;0.8819912403899828;0.816496580927726;0.7692307692307693;0.6153846153846154
30;main-captions;MSRvid;2012test;0197;3.200;['a', 'turtle', 'is', 'swimming', 'in', 'water'];['a', 'turtle', 'is', 'walking', 'underwater'];[('a', 'DT'), ('turtle', 'NN'), ('is', 'VBZ'), ('swimming', 'VBG'), ('in', 'IN'), ('water', 'NN')];[('a', 'DT'), ('turtle', 'NN'), ('is', 'VBZ'), ('walking', 'VBG'), ('underwater', 'JJ')];[('turtle', 'NN'), ('is', 'VBZ'), ('swimming', 'VBG'), ('in', 'IN'), ('water', 'NN')];[('turtle', 'NN'), ('is', 'VBZ'), ('walking', 'VBG'), ('underwater', 'JJ')];['turtle', 'is', 'swimming', 'in', 'water'];['turtle', 'is', 'walking', 'underwater'];turtle is swimming in water;turtle is walking underwater;['in', 'is', 'swimming', 'turtle', 'underwater', 'walking', 'water'];[1.0, 1.0, 1.0, 1.0, 0, 0.3333333333333333, 1.0];[0.07142857142857142, 1.0, 0.5, 1.0, 1.0, 1.0, 0.2];[0, 4.1719655987060005, 0, 0, 0, 0, 0];[0, 4.1719655987060005, 0, 0, 0, 0, 0];[0, 1.0, 0, 0, 0, 0, 0];[0, 1.0, 0, 0, 0, 0, 0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.6626495339499211;1.0;1.0;1.0;0.4444444444444444;0.4444444444444444
31;main-captions;MSRvid;2012test;0209;4.800;['a', 'young', 'woman', 'is', 'putting', 'stickers', 'all', 'over', 'her', 'face'];['a', 'woman', 'is', 'applying', 'stickers', 'to', 'her', 'face'];[('a', 'DT'), ('young', 'JJ'), ('woman', 'NN'), ('is', 'VBZ'), ('putting', 'VBG'), ('stickers', 'NNS'), ('all', 'DT'), ('over', 'IN'), ('her', 'PRP$'), ('face', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('applying', 'VBG'), ('stickers', 'NNS'), ('to', 'TO'), ('her', 'PRP$'), ('face', 'NN')];[('young', 'JJ'), ('woman', 'NN'), ('is', 'VBZ'), ('putting', 'VBG'), ('stickers', 'NNS'), ('over', 'IN'), ('her', 'PRP$'), ('face', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('applying', 'VBG'), ('stickers', 'NNS'), ('to', 'TO'), ('her', 'PRP$'), ('face', 'NN')];['young', 'woman', 'is', 'putting', 'stickers', 'over', 'her', 'face'];['woman', 'is', 'applying', 'stickers', 'to', 'her', 'face'];young woman is putting stickers over her face;woman is applying stickers to her face;['applying', 'face', 'her', 'is', 'over', 'putting', 'stickers', 'to', 'woman', 'young'];[0.5, 1.0, 0, 1.0, 1.0, 1.0, 1.0, 0, 1.0, 1.0];[1.0, 1.0, 0, 1.0, 0.08333333333333333, 0.5, 1.0, 0, 1.0, 0.2];[0, 0, 0, 4.1719655987060005, 0, 0, 9.86659978515936, 0, 5.126024962165067, 0];[9.39492026148055, 0, 0, 4.1719655987060005, 0, 0, 9.86659978515936, 0, 5.126024962165067, 0];[0, 0, 0, 1.0, 0, 0, 1.0, 0, 1.0, 0];[1.0, 0, 0, 1.0, 0, 0, 1.0, 0, 1.0, 0];[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0];[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0];0.8525626438746007;0.784259218103179;0.8660254037844387;0.8660254037844387;0.6666666666666666;0.5333333333333333
32;main-captions;MSRvid;2012test;0229;1.400;['a', 'woman', 'is', 'wrapping', 'tofu'];['a', 'woman', 'is', 'balling', 'dough'];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('wrapping', 'VBG'), ('tofu', 'NN')];[('a', 'DT'), ('woman', 'NN'), ('is', 'VBZ'), ('balling', 'VBG'), ('dough', 'IN')];[('woman', 'NN'), ('is', 'VBZ'), ('wrapping', 'VBG'), ('tofu', 'NN')];[('woman', 'NN'), ('is', 'VBZ'), ('balling', 'VBG'), ('dough', 'IN')];['woman', 'is', 'wrapping', 'tofu'];['woman', 'is', 'balling', 'dough'];woman is wrapping tofu;woman is balling dough;['balling', 'dough', 'is', 'tofu', 'woman', 'wrapping'];[0.5, 0.2, 1.0, 1.0, 1.0, 1.0];[1.0, 1.0, 1.0, 0.2, 1.0, 0.5];[0, 5.40321059144358, 4.1719655987060005, 7.227542455544103, 5.126024962165067, 0];[7.740361913765979, 9.86659978515936, 4.1719655987060005, 5.40321059144358, 5.126024962165067, 0];[0, 0.6321710110236248, 1.0, 1.0, 1.0, 0];[1.0, 1.0, 1.0, 0.6321710110236248, 1.0, 0];[0.0, 0.0, 1.0, 1.0, 1.0, 0.0];[1.0, 1.0, 1.0, 0.0, 1.0, 0.0];0.7925407925407926;0.8017413643856771;0.8440547114014552;0.5773502691896258;0.5;0.5
33;main-captions;MSRvid;2012test;0232;4.250;['a', 'cat', 'is', 'eating', 'some', 'corn'];['a', 'cat', 'is', 'eating', 'corn', 'on', 'the', 'cob'];[('a', 'DT'), ('cat', 'NN'), ('is', 'VBZ'), ('eating', 'VBG'), ('some', 'DT'), ('corn', 'NN')];[('a', 'DT'), ('cat', 'NN'), ('is', 'VBZ'), ('eating', 'VBG'), ('corn', 'NN'), ('on', 'IN'), ('the', 'DT'), ('cob', 'NN')];[('cat', 'NN'), ('is', 'VBZ'), ('eating', 'VBG'), ('corn', 'NN')];[('cat', 'NN'), ('is', 'VBZ'), ('eating', 'VBG'), ('corn', 'NN'), ('on', 'IN'), ('cob', 'NN')];['cat', 'is', 'eating', 'corn'];['cat', 'is', 'eating', 'corn', 'on', 'cob'];cat is eating corn;cat is eating corn on cob;['cat', 'cob', 'corn', 'eating', 'is', 'on'];[1.0, 0.14285714285714285, 1.0, 1.0, 1.0, 0];[1.0, 1.0, 1.0, 1.0, 1.0, 1.0];[0, 0, 0, 0, 4.1719655987060005, 0];[0, 10.559746965719306, 0, 0, 4.1719655987060005, 0];[0, 0, 0, 0, 1.0, 0];[0, 1.0, 0, 0, 1.0, 0];[0.0, 0.0, 0.0, 0.0, 1.0, 0.0];[0.0, 1.0, 0.0, 0.0, 1.0, 0.0];0.8435081043865675;0.36744422800509874;0.7071067811865475;0.7071067811865475;0.8;0.8
34;main-captions;MSRvid;2012test;0242;3.400;['a', 'man', 'is', 'eating', 'a', 'food'];['a', 'man', 'is', 'eating', 'a', 'piece', 'of', 'bread'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('eating', 'VBG'), ('a', 'DT'), ('food', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('eating', 'VBG'), ('a', 'DT'), ('piece', 'NN'), ('of', 'IN'), ('bread', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('eating', 'VBG'), ('food', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('eating', 'VBG'), ('piece', 'NN'), ('of', 'IN'), ('bread', 'NN')];['man', 'is', 'eating', 'food'];['man', 'is', 'eating', 'piece', 'of', 'bread'];man is eating food;man is eating piece of bread;['bread', 'eating', 'food', 'is', 'man', 'of', 'piece'];[0.3333333333333333, 1.0, 1.0, 1.0, 1.0, 0, 1.0];[1.0, 1.0, 0.3333333333333333, 1.0, 1.0, 0, 1.0];[0, 0, 7.969479800273479, 4.1719655987060005, 0, 0, 0];[0, 0, 0, 4.1719655987060005, 0, 0, 0];[0, 0, 1.0, 1.0, 0, 0, 0];[0, 0, 0, 1.0, 0, 0, 0];[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0];[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0];0.9130434782608696;0.4637868203384659;0.7071067811865475;0.7071067811865475;0.6;0.8
35;main-captions;MSRvid;2012test;0244;0.533;['a', 'man', 'is', 'playing', 'a', 'guitar'];['a', 'man', 'is', 'eating', 'pasta'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('a', 'DT'), ('guitar', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('eating', 'VBG'), ('pasta', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('playing', 'VBG'), ('guitar', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('eating', 'VBG'), ('pasta', 'NN')];['man', 'is', 'playing', 'guitar'];['man', 'is', 'eating', 'pasta'];man is playing guitar;man is eating pasta;['eating', 'guitar', 'is', 'man', 'pasta', 'playing'];[0.25, 1.0, 1.0, 1.0, 0.125, 1.0];[1.0, 0.125, 1.0, 1.0, 1.0, 0.3333333333333333];[0, 5.344811208110321, 4.1719655987060005, 0, 0.5537036668270583, 0];[0, 0.5537036668270583, 4.1719655987060005, 0, 9.86659978515936, 0];[0, 1.0, 1.0, 0, 0.07627684328787702, 0];[0, 0.07627684328787702, 1.0, 0, 1.0, 0];[0.0, 1.0, 1.0, 0.0, 0.0, 0.0];[0.0, 0.0, 1.0, 0.0, 1.0, 0.0];0.6906596037972104;0.35394229216079504;0.5746052714977268;0.49999999999999994;0.5;0.5
36;main-captions;MSRvid;2012test;0248;0.400;['a', 'man', 'is', 'kicking', 'pots', 'of', 'water'];['a', 'man', 'is', 'picking', 'flowers'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('kicking', 'VBG'), ('pots', 'NNS'), ('of', 'IN'), ('water', 'NN')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('picking', 'VBG'), ('flowers', 'NNS')];[('man', 'NN'), ('is', 'VBZ'), ('kicking', 'VBG'), ('pots', 'NNS'), ('of', 'IN'), ('water', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('picking', 'VBG'), ('flowers', 'NNS')];['man', 'is', 'kicking', 'pots', 'of', 'water'];['man', 'is', 'picking', 'flowers'];man is kicking pots of water;man is picking flowers;['flowers', 'is', 'kicking', 'man', 'of', 'picking', 'pots', 'water'];[0.14285714285714285, 1.0, 1.0, 1.0, 0, 0.25, 1.0, 1.0];[1.0, 1.0, 0.3333333333333333, 1.0, 0, 1.0, 0.2, 0.2];[0, 4.1719655987060005, 0, 0, 0, 0, 0, 0];[0, 4.1719655987060005, 0, 0, 0, 0, 0, 0];[0, 1.0, 0, 0, 0, 0, 0, 0];[0, 1.0, 0, 0, 0, 0, 0, 0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.677321274418678;1.0;1.0;1.0;0.4;0.4
37;main-captions;MSRvid;2012test;0251;1.200;['a', 'man', 'is', 'cutting', 'a', 'pipe', 'with', 'scissors'];['a', 'man', 'is', 'cutting', 'carpet', 'with', 'a', 'knife'];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('a', 'DT'), ('pipe', 'NN'), ('with', 'IN'), ('scissors', 'NNS')];[('a', 'DT'), ('man', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('carpet', 'NN'), ('with', 'IN'), ('a', 'DT'), ('knife', 'NN')];[('man', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('pipe', 'NN'), ('with', 'IN'), ('scissors', 'NNS')];[('man', 'NN'), ('is', 'VBZ'), ('cutting', 'VBG'), ('carpet', 'NN'), ('with', 'IN'), ('knife', 'NN')];['man', 'is', 'cutting', 'pipe', 'with', 'scissors'];['man', 'is', 'cutting', 'carpet', 'with', 'knife'];man is cutting pipe with scissors;man is cutting carpet with knife;['carpet', 'cutting', 'is', 'knife', 'man', 'pipe', 'scissors', 'with'];[0.25, 1.0, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0, 0];[1.0, 1.0, 1.0, 1.0, 1.0, 0.25, 0.5, 0];[0, 0, 4.1719655987060005, 0, 0, 0, 0, 0];[0, 0, 4.1719655987060005, 0, 0, 0, 0, 0];[0, 0, 1.0, 0, 0, 0, 0, 0];[0, 0, 1.0, 0, 0, 0, 0, 0];[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0];0.8265625717140521;1.0;1.0;1.0;0.6666666666666666;0.5
